participant_id,age,gender,employment_status,city_tier,monthly_income,FL1,FL2,FL3,FL4,FL5,IB1,IB2,IB3,IB4,IB5,SS1,SS2,SS3,SS4,SD1,SD2,SD3,SD4,SD5,BH1,BH2,BH3,BH4,essential_expenses,discretionary_expenses,monthly_savings,debt_payment,total_expenses,savings_rate,expense_to_income_ratio,financial_literacy_score,impulse_buying_score,stress_spending_score,saving_discipline_score,budgeting_habit_score
FB0402,26,Male,Student,Tier 1,120000.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,73715.0,39339.0,19894.0,11442.0,124496.0,0.166,1.037,2.8,4.6,3.5,3.8,3.25
FB0403,29,Female,Freelancer,Tier 1,120000.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,59559.0,17324.0,26837.0,11616.0,88499.0,0.224,0.737,3.6,2.6,4.5,3.6,4.0
FB0404,32,Other,Student,Tier 3,120000.0,,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,31006.0,14574.0,15615.0,1404.0,46984.0,0.13,0.392,2.75,2.8,2.75,2.6,2.75
FB0405,26,Female,Student,Tier 1,120000.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,,5.0,3.0,3.0,3.0,4.0,63329.0,12420.0,37793.0,3861.0,79610.0,0.315,0.663,4.2,3.6,2.0,5.0,3.25
FB0406,18,Female,Student,Tier 1,120000.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,54727.0,8127.0,35797.0,0.0,62854.0,0.298,0.524,2.4,2.2,2.25,3.8,3.0
FB0407,20,Female,Full-time Employee,Tier 1,120000.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,58972.0,31360.0,26858.0,12177.0,102509.0,0.224,0.854,4.0,4.0,4.25,3.4,3.75
FB0408,20,Female,Intern,Tier 2,120000.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,38976.0,36513.0,6050.0,16366.0,91855.0,0.05,0.765,2.0,3.4,5.0,1.8,1.75
FB0409,21,Male,Student,Tier 1,120000.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,50387.0,16653.0,24743.0,12791.0,79831.0,0.206,0.665,3.0,3.0,3.5,2.4,3.0
FB0410,29,Male,Full-time Employee,Tier 1,120000.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,35337.0,500.0,36247.0,0.0,35837.0,0.302,0.299,4.0,1.6,2.25,3.2,1.75
FB0411,30,Female,Intern,Tier 1,120000.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,42835.0,19579.0,44479.0,4960.0,67374.0,0.371,0.561,4.4,2.8,3.25,4.4,3.25
FB0412,25,Male,Student,Tier 1,120000.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,50981.0,22669.0,17794.0,6909.0,80559.0,0.148,0.671,3.0,3.6,2.0,2.6,2.0
FB0413,18,Female,Student,Tier 2,120000.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,54400.0,13183.0,18274.0,789.0,68372.0,0.152,0.57,2.8,2.8,2.0,2.8,2.75
FB0414,29,Female,Intern,Tier 3,120000.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,4.0,25098.0,34652.0,13343.0,10132.0,69882.0,0.111,0.582,2.2,3.6,3.75,2.6,3.3333333333333335
FB0415,25,Male,Intern,Tier 3,120000.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,43097.0,23601.0,18538.0,8460.0,75158.0,0.154,0.626,4.0,3.8,3.25,3.2,3.25
FB0416,25,Male,Student,Tier 1,120000.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,52818.0,19516.0,23399.0,2833.0,75167.0,0.195,0.626,3.2,2.0,2.25,2.8,2.75
FB0417,18,Male,Full-time Employee,Tier 1,120000.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,2.0,59399.0,19255.0,30424.0,1570.0,80224.0,0.254,0.669,2.0,2.5,2.5,4.4,2.5
FB0418,32,Male,Intern,Tier 2,120000.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,52229.0,5895.0,52134.0,0.0,58124.0,0.434,0.484,4.4,1.4,2.5,4.8,4.5
FB0419,34,Female,Unemployed,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,46268.0,26508.0,8824.0,11665.0,84441.0,0.074,0.704,3.0,4.0,3.25,1.4,2.75
FB0420,18,Female,Student,Tier 1,120000.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,59582.0,21212.0,8373.0,2148.0,82942.0,0.07,0.691,1.6,3.8,2.0,2.0,1.25
FB0421,21,Male,Intern,Tier 1,120000.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,47413.0,15118.0,45931.0,0.0,62531.0,0.383,0.521,3.8,2.0,2.75,5.0,2.5
FB0422,22,Female,Intern,Tier 1,120000.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,48160.0,11502.0,15421.0,2967.0,62629.0,0.129,0.522,3.4,2.2,2.5,3.0,3.5
FB0423,29,Male,Student,Tier 3,120000.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,22315.0,8648.0,32730.0,1401.0,32364.0,0.273,0.27,3.4,2.6,2.75,3.8,3.75
FB0424,33,Female,Student,Tier 2,115082.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,34104.0,27444.0,12735.0,8256.0,69804.0,0.111,0.607,2.6,3.8,4.0,1.8,2.25
FB0425,19,Female,Student,Tier 1,120000.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,53717.0,23001.0,7057.0,12639.0,89357.0,0.059,0.745,2.0,3.8,3.0,2.6,3.0
FB0426,21,Male,Full-time Employee,Tier 1,120000.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,53980.0,16957.0,8427.0,4157.0,75094.0,0.07,0.626,2.25,2.8,4.25,3.0,2.75
FB0427,18,Male,Intern,Tier 1,120000.0,3.0,,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,47364.0,32561.0,8318.0,16673.0,96598.0,0.069,0.805,2.75,3.0,5.0,2.4,2.5
FB0428,23,Male,Student,Tier 1,120000.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,60133.0,26715.0,0.0,18497.0,105345.0,0.0,0.878,2.2,4.2,3.5,1.4,2.75
FB0429,21,Male,Student,Tier 2,120000.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,27381.0,22643.0,25988.0,4826.0,54850.0,0.217,0.457,3.4,2.6,4.0,3.0,2.75
FB0430,24,Male,Student,Tier 1,120000.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,37359.0,13735.0,29362.0,0.0,51094.0,0.245,0.426,3.0,2.8,2.75,3.6,3.75
FB0431,27,Male,Student,Tier 1,120000.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,61049.0,21943.0,11015.0,5706.0,88698.0,0.092,0.739,3.6,4.0,2.25,2.4,3.25
FB0432,24,Female,Student,Tier 2,63199.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,20329.0,4781.0,12353.0,1100.0,26210.0,0.195,0.415,2.8,2.4,3.0,3.4,3.25
FB0433,18,Female,Unemployed,Tier 1,115641.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,79173.0,3380.0,34511.0,506.0,83059.0,0.298,0.718,4.0,2.4,1.5,3.4,2.75
FB0434,18,Female,Student,Tier 2,120000.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,42967.0,20780.0,13014.0,4051.0,67798.0,0.108,0.565,2.2,3.0,3.0,2.4,4.0
FB0435,25,Male,Freelancer,Tier 1,120000.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,69111.0,13560.0,13067.0,0.0,82671.0,0.109,0.689,2.8,3.0,2.0,2.4,2.75
FB0436,27,Other,Full-time Employee,Tier 1,120000.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,50956.0,13504.0,35937.0,7777.0,72237.0,0.299,0.602,3.8,3.6,2.75,3.8,4.75
FB0437,20,Female,Student,Tier 2,90316.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,37296.0,12562.0,22230.0,6968.0,56826.0,0.246,0.629,3.2,3.0,2.75,4.0,2.25
FB0438,28,Female,Unemployed,Tier 1,81219.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,27547.0,18563.0,15681.0,4391.0,50501.0,0.193,0.622,3.2,2.6,3.75,3.6,3.25
FB0439,26,Male,Full-time Employee,Tier 1,120000.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,38129.0,4069.0,38116.0,0.0,42198.0,0.318,0.352,3.6,1.2,2.25,4.4,3.5
FB0440,23,Female,Student,Tier 1,102679.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,35930.0,20259.0,0.0,9865.0,66054.0,0.0,0.643,1.8,4.4,2.75,2.2,2.5
FB0441,29,Female,Student,Tier 1,80042.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,45277.0,8469.0,18002.0,1841.0,55587.0,0.225,0.694,3.2,2.2,2.75,2.6,2.75
FB0442,25,Female,Student,Tier 1,120000.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,45138.0,1180.0,20266.0,3402.0,49720.0,0.169,0.414,1.8,3.4,1.25,3.8,1.5
FB0443,33,Other,Student,Tier 2,87192.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,29734.0,18425.0,24274.0,8627.0,56786.0,0.278,0.651,3.4,2.6,3.5,3.4,4.0
FB0444,25,Female,Student,Tier 1,120000.0,4.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,53643.0,11632.0,34584.0,0.0,65275.0,0.288,0.544,4.2,2.2,2.25,2.8,3.0
FB0445,20,Female,Student,Tier 1,120000.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,70548.0,9071.0,29968.0,3769.0,83388.0,0.25,0.695,3.6,1.6,2.25,3.2,4.0
FB0446,18,Female,Full-time Employee,Tier 1,120000.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,62061.0,28672.0,12514.0,8414.0,99147.0,0.104,0.826,2.2,3.4,2.75,3.2,1.0
FB0447,19,Female,Full-time Employee,Tier 1,120000.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,45721.0,13762.0,42396.0,6662.0,66145.0,0.353,0.551,3.8,2.4,3.0,3.4,3.75
FB0448,35,Male,Full-time Employee,Tier 1,120000.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,74094.0,19847.0,36442.0,10106.0,104047.0,0.304,0.867,3.8,3.2,2.0,3.4,4.0
FB0449,30,Female,Full-time Employee,Tier 2,120000.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,53325.0,17669.0,23056.0,11170.0,82164.0,0.192,0.685,3.6,3.6,2.6666666666666665,2.0,3.0
FB0450,34,Female,Student,Tier 1,120000.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,45062.0,17195.0,31861.0,2757.0,65014.0,0.266,0.542,3.2,3.4,2.0,4.0,4.0
FB0451,18,Male,Full-time Employee,Tier 2,120000.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,53696.0,25122.0,22675.0,7073.0,85891.0,0.189,0.716,3.8,3.2,4.25,3.0,4.0
FB0452,26,Female,Student,Tier 1,120000.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,42957.0,30346.0,17645.0,11582.0,84885.0,0.147,0.707,4.6,4.4,3.25,3.2,4.0
FB0453,28,Female,Student,Tier 1,120000.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,72435.0,21482.0,22704.0,3144.0,97061.0,0.189,0.809,4.2,2.2,2.5,2.0,2.5
FB0454,29,Female,Student,Tier 1,120000.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,71165.0,13091.0,48206.0,112.0,84368.0,0.402,0.703,4.0,1.4,3.0,4.4,5.0
FB0455,23,Female,Intern,Tier 1,120000.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,40794.0,33954.0,12872.0,14768.0,89516.0,0.107,0.746,3.4,4.4,3.75,3.4,2.5
FB0456,19,Female,Intern,Tier 2,120000.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,51705.0,22035.0,11626.0,9875.0,83615.0,0.097,0.697,3.4,4.2,2.75,2.2,3.0
FB0457,24,Female,Full-time Employee,Tier 2,120000.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,45719.0,27154.0,12574.0,9482.0,82355.0,0.105,0.686,2.2,4.2,3.75,2.8,3.75
FB0458,26,Male,Student,Tier 2,72537.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,20555.0,8543.0,3295.0,0.0,29098.0,0.045,0.401,2.2,3.0,2.5,2.8,2.5
FB0459,33,Female,Intern,Tier 3,120000.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,35776.0,23394.0,29093.0,12318.0,71488.0,0.242,0.596,3.0,3.4,4.0,3.2,3.75
FB0460,28,Male,Student,Tier 1,120000.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,52737.0,19462.0,23755.0,0.0,72199.0,0.198,0.602,3.6,2.8,2.25,3.2,4.25
FB0461,24,Female,Student,Tier 1,103361.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,47945.0,21977.0,24209.0,8281.0,78203.0,0.234,0.757,1.8,3.6,5.0,4.0,2.75
FB0462,30,Female,Intern,Tier 2,120000.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,46546.0,11255.0,24648.0,0.0,57801.0,0.205,0.482,3.4,2.4,2.25,2.8,4.5
FB0463,26,Female,Student,Tier 1,120000.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,83511.0,15269.0,35942.0,11873.0,110653.0,0.3,0.922,4.6,2.8,4.25,3.6,3.75
FB0464,18,Male,Full-time Employee,Tier 1,120000.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,61789.0,22376.0,20260.0,6811.0,90976.0,0.169,0.758,2.6,3.4,3.0,2.8,1.25
FB0465,21,Male,Freelancer,Tier 2,120000.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,2.0,2.0,3.0,3.0,46319.0,22476.0,18190.0,5929.0,74724.0,0.152,0.623,2.8,3.4,3.25,3.5,2.5
FB0466,20,Male,Freelancer,Tier 1,120000.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,71496.0,24789.0,25474.0,15260.0,111545.0,0.212,0.93,4.4,4.0,3.5,3.0,4.0
FB0467,22,Female,Student,Tier 1,91619.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,44807.0,2563.0,29087.0,0.0,47370.0,0.317,0.517,4.2,2.2,1.0,4.6,2.0
FB0468,23,Female,Student,Tier 3,103844.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,28448.0,500.0,46563.0,0.0,28948.0,0.448,0.279,2.8,1.8,1.25,4.8,3.0
FB0469,19,Female,Student,Tier 1,120000.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,64474.0,34554.0,18952.0,13401.0,112429.0,0.158,0.937,3.0,3.4,4.5,2.2,4.25
FB0470,22,Other,Student,Tier 3,118765.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,48001.0,31631.0,5856.0,12149.0,91781.0,0.049,0.773,2.2,4.0,3.75,2.6,2.25
FB0471,22,Female,Student,Tier 1,112089.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,39613.0,11909.0,40861.0,242.0,51764.0,0.365,0.462,3.8,3.6,1.25,4.2,4.0
FB0472,21,Female,Freelancer,Tier 1,92774.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,56689.0,22685.0,15736.0,9223.0,88597.0,0.17,0.955,1.8,2.8,4.0,3.8,2.5
FB0473,29,Male,Student,Tier 1,78003.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,24705.0,18611.0,14278.0,9300.0,52616.0,0.183,0.675,3.0,3.4,3.75,3.0,2.5
FB0474,20,Female,Freelancer,Tier 1,120000.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,68769.0,40020.0,10158.0,19224.0,128013.0,0.085,1.067,2.8,4.8,4.5,2.4,3.75
FB0475,26,Male,Full-time Employee,Tier 3,120000.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,30172.0,18444.0,43358.0,6183.0,54799.0,0.361,0.457,3.6,3.0,2.0,4.6,3.75
FB0476,33,Female,Student,Tier 1,120000.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,32753.0,19335.0,23715.0,4301.0,56389.0,0.198,0.47,2.8,2.4,2.5,3.2,3.25
FB0477,24,Female,Student,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,67910.0,9868.0,31748.0,1331.0,79109.0,0.265,0.659,3.0,2.8,2.25,3.6,3.75
FB0478,31,Female,Full-time Employee,Tier 1,120000.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,52304.0,20282.0,32089.0,15071.0,87657.0,0.267,0.73,3.2,3.4,3.25,4.2,4.0
FB0479,32,Other,Intern,Tier 2,120000.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,38118.0,21148.0,37038.0,4908.0,64174.0,0.309,0.535,3.6,2.8,3.0,4.4,3.75
FB0480,19,Female,Student,Tier 1,120000.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,44007.0,20780.0,14730.0,9278.0,74065.0,0.123,0.617,2.2,3.4,3.75,2.2,1.5
FB0481,19,Female,Intern,Tier 2,120000.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,1.0,2.0,1.0,,41103.0,14283.0,16816.0,6413.0,61799.0,0.14,0.515,2.6,3.8,2.0,3.0,1.3333333333333333
FB0482,25,Male,Student,Tier 1,120000.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,67902.0,30121.0,14154.0,12876.0,110899.0,0.118,0.924,3.0,4.2,4.5,1.6,4.0
